84	H 	0.155192	40	-1725.428829
85	H 	0.159705	40	-1725.428829
86	H 	0.140298	40	-1725.428829
87	C 	-0.86375	40	-1725.428829
88	H 	0.196496	40	-1725.428829
89	H 	0.188613	40	-1725.428829
90	H 	0.200156	40	-1725.428829
1	C 	-0.116574	50	-1725.427863
2	C 	0.718141	50	-1725.427863
3	C 	-0.403712	50	-1725.427863
4	C 	-0.403866	50	-1725.427863
5	S 	0.009827	50	-1725.427863
6	O 	-0.77827	50	-1725.427863
7	H 	0.165431	50	-1725.427863
8	C 	-0.131106	50	-1725.427863
9	C 	0.75097	50	-1725.427863
10	C 	-0.435974	50	-1725.427863
11	C 	-0.412534	50	-1725.427863
12	S 	0.004372	50	-1725.427863
13	O 	-0.812579	50	-1725.427863
14	H 	0.175811	50	-1725.427863
15	C 	0.494511	50	-1725.427863
16	H 	-0.016089	50	-1725.427863
17	H 	-0.028081	50	-1725.427863
18	C 	0.461004	50	-1725.427863
19	H 	-0.018898	50	-1725.427863
20	H 	-0.019861	50	-1725.427863
21	O 	-0.819582	50	-1725.427863
22	C 	0.390459	50	-1725.427863
23	H 	-0.009462	50	-1725.427863
24	H 	-0.009445	50	-1725.427863
25	C 	0.482336	50	-1725.427863
26	H 	-0.020227	50	-1725.427863
27	H 	-0.015289	50	-1725.427863
28	O 	-0.768591	50	-1725.427863
29	C 	0.285314	50	-1725.427863
30	H 	-0.000628	50	-1725.427863
31	H 	-0.00049	50	-1725.427863
32	C 	0.41477	50	-1725.427863
33	H 	-0.000414	50	-1725.427863
34	H 	-0.000676	50	-1725.427863
35	O 	-0.544856	50	-1725.427863
36	C 	-0.081901	50	-1725.427863
37	H 	0.077104	50	-1725.427863
38	H 	0.126539	50	-1725.427863
39	H 	0.077732	50	-1725.427863
40	C 	0.59212	50	-1725.427863
41	H 	-0.026375	50	-1725.427863
42	H 	-0.038679	50	-1725.427863
43	C 	0.34241	50	-1725.427863
44	H 	0.014187	50	-1725.427863
45	H 	0.009103	50	-1725.427863
46	O 	-0.81436	50	-1725.427863
47	C 	0.378507	50	-1725.427863
48	H 	-0.007632	50	-1725.427863
49	H 	-0.007603	50	-1725.427863
50	C 	0.531202	50	-1725.427863
51	H 	-0.032268	50	-1725.427863
52	H 	-0.029993	50	-1725.427863
53	O 	-0.778579	50	-1725.427863
54	C 	0.323111	50	-1725.427863
55	H 	-0.002843	50	-1725.427863
56	H 	-0.003675	50	-1725.427863
57	C 	0.31667	50	-1725.427863
58	H 	0.023292	50	-1725.427863
59	H 	0.023344	50	-1725.427863
60	O 	-0.523653	50	-1725.427863
61	C 	-0.08961	50	-1725.427863
62	H 	0.079107	50	-1725.427863
63	H 	0.127547	50	-1725.427863
64	H 	0.081982	50	-1725.427863
65	Sn	1.178166	50	-1725.427863
66	C 	-0.83283	50	-1725.427863
67	H 	0.185436	50	-1725.427863
68	H 	0.189424	50	-1725.427863
69	H 	0.19402	50	-1725.427863
70	C 	-0.838058	50	-1725.427863
71	H 	0.186875	50	-1725.427863
72	H 	0.195948	50	-1725.427863
73	H 	0.167344	50	-1725.427863
74	C 	-0.800907	50	-1725.427863
75	H 	0.180691	50	-1725.427863
76	H 	0.17874	50	-1725.427863
77	H 	0.182675	50	-1725.427863
78	Sn	1.233557	50	-1725.427863
79	C 	-0.821538	50	-1725.427863
80	H 	0.190616	50	-1725.427863
81	H 	0.184009	50	-1725.427863
82	H 	0.156009	50	-1725.427863
83	C 	-0.751677	50	-1725.427863
84	H 	0.154212	50	-1725.427863
85	H 	0.158645	50	-1725.427863
86	H 	0.146314	50	-1725.427863
87	C 	-0.887705	50	-1725.427863
88	H 	0.200679	50	-1725.427863
89	H 	0.192949	50	-1725.427863
90	H 	0.203876	50	-1725.427863
