[ProfileCorrFrame 1]

     1    62  0.112433
     1    63  0.282015
     1    64  0.274569
     1    65  0.361047
     1    66  0.165872
     1    67  0.145243
     1    68  0.429508
     1    69  0.283822
     1    70  0.227463
     1    71  0.449187
     1    72  0.219298
     1    73  0.258369
     1    74  0.272091
     1    75  0.274766
     1    76  0.149391
     1    77  0.242301
     1    78  0.615644
     1    79  0.416678
     1    80  0.262280
     1    81  0.251684
     1    82  0.163631
     1    83  0.221415
     1    84  0.134733
     1    85  0.197453
     1    86  0.259403
     1    87  0.307793
     1    88  0.326827
     1    89  0.423644
     1    90  0.247692
     1    91  0.200213
     1    92  0.194969
     1    93  0.404619
     1    94  0.303113
     1    95  0.211596
     1    96  0.322700
     1    97  0.425294
     1    98  0.424976
     1    99  0.340871
     1   100  0.478588
     2     1  0.502650
     2     2  0.317397
     2     3  0.469720
     2     4  0.252758
     2     5  0.145766
     2     6  0.112801
     2     7  0.145587
     2     8  0.440570
     2     9  0.279241
     2    10  0.302686
     2    11  0.188090
     2    12  0.065475
     2    13  0.179110
     2    14  0.233607
     2    15  0.410166
     2    16  0.367444
     2    17  0.241409
     2    18  0.372127
     2    19  0.207094
     2    20  0.293895
     2    21  0.193229
     2    22  0.299322
     2    23  0.166680
     2    24  0.347417
     2    25  0.298731
     2    26  0.392186
     2    27  0.004872
     2    28  0.384800
     2    29  0.258140
     2    30  0.224240
     2    31  0.255126
     2    32  0.348471
     2    33  0.330427
     2    34  0.304080
     2    35  0.294162
     2    36  0.322650
     2    37  0.380119
     2    38  0.347358
     2    39  0.307684
     2    40  0.147134
     2    41  0.344835
     2    42  0.373449
     2    43  0.391323
     2    44  0.193078
     2    45  0.240994
     2    46  0.437024
     2    47  0.405569
     2    48  0.268271
     2    49  0.145336
     2    50  0.062037
     2    51 -0.085483
     2    52  0.063061
     2    53  0.142036
     2    54  0.170947
     2    55  0.247910
     2    56  0.150898
     2    57  0.093033
     2    58  0.258208
     2    59  0.137454
     2    60 -0.042943
     2    61  0.244562
     2    62  0.183386
     2    63  0.434730
     2    64  0.428533
     2    65  0.335789
     2    66  0.201590
     2    67  0.382968
     2    68  0.363542
     2    69  0.281518
     2    70  0.409930
     2    71  0.402716
     2    72  0.287133
     2    73  0.431294
     2    74  0.398353
     2    75  0.267100
     2    76  0.247340
     2    77  0.442853
     2    78  0.253849
     2    79  0.472965
     2    80  0.462842
     2    81  0.614953
     2    82  0.516724
     2    83  0.550222
     3     1  0.217126
     3     2  0.392231
     3     3  0.312166
     3     4  0.357956
     3     5  0.273901
     3     6  0.502105
     3     7  0.283530
     3     8  0.277316
     3     9  0.435887
     3    10  0.247325
     3    11  0.255637
     3    12  0.276569
     3    13  0.335170
     3    14  0.321781
     3    15  0.491355
     3    16  0.001403
     3    17  0.375962
     3    18  0.229487
     3    19  0.210449
     3    20  0.415448
     3    21  0.248617
     3    22  0.393856
     3    23  0.306228
     3    24  0.204320
     3    25  0.322714
     3    26  0.138147
     3    27  0.150146
     3    28  0.215140
     3    29  0.454019
     3    30  0.359676
     3    31  0.507468
     3    32  0.484500
     3    33  0.099263
     3    34  0.239745
     3    35  0.226309
     3    36  0.392067
     3    37  0.427464
     3    38  0.290451
     3    39  0.475443
     3    40  0.212469
     3    41  0.216335
     3    42  0.456329
     3    43  0.111912
     3    44  0.172833
     3    45  0.244728
     3    46  0.395576
     3    47  0.262326
     3    48  0.103601
     3    49  0.426277
     3    50  0.246122
     3    51  0.290854
     3    52  0.166413
     3    53  0.518743
     3    54  0.328962
     3    55  0.173354
     3    56  0.319489
     3    57  0.314700
     3    58  0.367891
     3    59  0.211874
     3    60  0.335622
     3    61  0.238481
     3    62  0.238799
     3    63  0.238418
     3    64  0.142763
     3    65  0.264119
     3    66  0.004583
     3    67  0.238902
     3    68  0.327645
     3    69  0.351590
     3    70  0.281954
     3    71  0.171033
     3    72  0.289867
     3    73  0.203725
     3    74  0.233338
     3    75  0.107518
     3    76  0.255785
     3    77  0.281305
     3    78  0.311784
     3    79  0.140579
     3    80  0.328974
     3    81  0.337727
     3    82  0.154513
     3    83  0.281683
     3    84  0.252002
     3    85  0.346325
     3    86  0.261291
     3    87  0.394029
     3    88  0.395028
     3    89  0.280481
     3    90  0.362136
     3    91  0.307321
     3    92  0.288014
     4     1  0.359435
     4     2  0.178140
     4     3  0.231773
     4     4  0.381019
     4     5  0.430537
     4     6  0.060515
     4     7  0.240495
     4     8  0.178711
     4     9  0.205728
     4    10  0.390440
     4    11  0.144020
     4    12  0.353444
     4    13  0.236784
     4    14  0.337021
     4    15  0.157778
     4    16  0.221031
     4    17  0.453222
     4    18  0.238751
     4    19  0.193057
     4    20  0.273513
     4    21  0.072665
     4    22  0.308714
     4    23  0.316028
     4    24  0.148861
     4    25  0.209049
     4    26  0.293470
     4    27  0.313805
     4    28  0.306734
     4    29  0.062208
     4    30  0.268294
     4    31  0.425713
     4    32  0.230147
     4    33  0.419992
     4    34  0.336004
     4    35  0.349519
     4    36  0.310848
     4    37  0.426258
     4    38  0.233749
     4    39  0.333091
     4    40  0.376451
     4    41  0.175528
     4    42  0.220326
     4    43  0.334053
     4    44  0.369543
     4    45  0.107563
     4    46  0.154760
     4    47  0.146720
     4    48  0.141721
     4    49  0.009361
     4    50  0.171802
     4    51  0.203321
     4    52  0.186479
     4    53  0.355645
     4    54  0.526700
     4    55  0.469127
     4    56  0.355724
     4    57  0.556991
     4    58  0.332934
     4    59  0.363255
     4    60  0.369839
     4    61  0.206934
     4    62  0.207547
     4    63  0.008901
     4    64  0.171956
     4    65  0.249894
     4    66  0.365835
     4    67  0.162900
     4    68  0.173690
     4    69  0.107928
     4    70  0.072250
     4    71  0.058929
     4    72  0.119048
     4    73 -0.010992
     4    74  0.154625
     4    75  0.333377
     4    76  0.431870
     4    77  0.466397
     4    78  0.473084
     4    79  0.320868
     4    80  0.333091
     4    81  0.345311
     5     1  0.405302
     5     2  0.425435
     5     3  0.307568
     5     4  0.514616
     5     5  0.241489
     5     6  0.167672
     5     7  0.146927
     5     8  0.495667
     5     9  0.280499
     5    10  0.177075
     5    11  0.322708
     5    12  0.168259
     5    13  0.312307
     5    14  0.309003
     5    15  0.432765
     5    16  0.338847
     5    17  0.280538
     5    18  0.474411
     5    19  0.299505
     5    20  0.126058
     5    21  0.164350
     5    22  0.359650
     5    23  0.535841
     5    24  0.488071
     5    25  0.310162
     5    26  0.366535
     5    27  0.483579
     5    28  0.320347
     5    29  0.175733
     5    30  0.085488
     5    31  0.287514
     5    32  0.459574
     5    33  0.427903
     5    34  0.216914
     5    35  0.326956
     5    36  0.203087
     5    37  0.489738
     5    38  0.190567
     5    39  0.059631
     5    40  0.230528
     5    41  0.384123
     5    42  0.483913
     5    43  0.322558
     5    44  0.335874
     5    45  0.315846
     5    46  0.266323
     6     0  0.355671
     6     1  0.272455
     6     2  0.128691
     6     3  0.174082
     6     4  0.126337
     6     5  0.242015
     6     6  0.562812
     6     7  0.164611
     6     8  0.249270
     6     9  0.308844
     6    10  0.418950
     6    11  0.501810
     6    12  0.270889
     6    13  0.190085
     6    14  0.352883
     6    15  0.207281
     6    16  0.235278
     6    17  0.294540
     6    18  0.277692
     6    19  0.346276
     6    20  0.420156
     6    21  0.318616
     6    22  0.175088
     6    23  0.506036
     6    24  0.131230
     6    25  0.544988
     7     1  0.108424
     7     2  0.286638
     7     3  0.101036
     7     4  0.351037
     7     5  0.401700
     7     6  0.254304
     7     7  0.261082
     7     8  0.112277
     7     9  0.061322
     7    10  0.128081
     7    11  0.353286
     7    12  0.154085
     7    13  0.258406
     7    14  0.297459
     7    15  0.237081
     7    16  0.316751
     7    17  0.315877
     7    18  0.011035
     7    19  0.219932
     7    20  0.301665
     7    21  0.469752
     7    22  0.510187
     7    23  0.317187
     7    24  0.394477
     7    25  0.139097
     7    26 -0.005035
     7    27  0.153656
     7    28  0.299181
     7    29  0.286484
     7    30  0.132201
     7    31  0.227649
     7    32  0.138926
     7    33  0.371424
     7    34  0.276872
     7    35  0.291958
     7    36  0.219998
     7    37  0.298951
     7    38  0.331146
     7    39  0.143456
     7    40  0.301339
     7    41  0.361869
     7    42  0.291765
     7    43  0.134073
     7    44  0.414224
     7    45  0.324342
     7    46  0.276802
     7    47  0.343382
     7    48  0.303112
     7    49  0.235977
     7    50  0.089141
     7    51  0.234340
     7    52  0.248369
     7    53  0.278137
     7    54  0.096002
     7    55  0.118172
     7    56  0.266743
     7    57  0.374782
     7    58  0.083255
     7    59  0.232743
     7    60  0.239208
     7    61  0.324825
     7    62  0.099133
     7    63  0.392057
     7    64  0.196802
     7    65  0.233313
     7    66  0.207003
     7    67  0.301406
     7    68  0.328413
     7    69  0.114496
     7    70  0.237498
     7    71  0.425438
     7    72  0.344541
     7    73  0.181520
     7    74  0.263989
     7    75  0.297229
     7    76  0.191278
     7    77  0.361424
     7    78  0.276935
     7    79  0.422542
     7    80  0.223594
     7    81  0.364531
     7    82  0.315836
     7    83  0.274529
     7    84  0.155668
     7    85  0.425473
     7    86  0.150949
     7    87  0.017728
     7    88  0.196286
     7    89  0.443560
     7    90  0.076039
     7    91  0.134520
     7    92  0.310543
     7    93  0.350667
     7    94  0.069800
     7    95  0.098555
     7    96  0.493043
     7    97  0.061067
     7    98  0.203006
     7    99  0.287115
     7   100  0.430282
     7   101  0.093069
     8     1  0.172561
     8     2  0.384812
     8     3  0.158845
     8     4  0.206368
     8     5  0.152559
     8     6  0.169505
     8     7  0.154979
     8     8  0.093040
     8     9  0.321323
     8    10  0.326171
     8    11  0.517083
     8    12  0.334880
     8    13  0.484111
     8    14  0.250977
     8    15  0.320895
     8    16  0.531459
     8    17  0.524025
     8    18  0.308832
     8    19  0.178041
     8    20  0.412498
     8    21  0.295316
     8    22  0.257425
     8    23  0.076842
     8    24  0.395158
     8    25  0.161838
     8    26 -0.119118
     8    27  0.224217
     8    28  0.039712
     8    29  0.128702
     8    30 -0.045070
     8    31  0.150428
     8    32  0.374023
     8    33  0.298565
     8    34  0.214821
     8    35  0.457738
     8    36  0.332807
     8    37  0.464215
     8    38  0.554823
     8    39  0.351402
     8    40  0.263854
     8    41  0.470484
     8    42  0.239516
     8    43  0.230661
     8    44  0.372032
     8    45  0.491730
     8    46  0.216057
     8    47  0.371591
     8    48  0.293752
     8    49  0.093102
     8    50 -0.135810
     8    51 -0.154013
     8    52  0.007631
     8    53 -0.201952
     8    54 -0.071604
     8    55  0.205531
     8    56  0.220482
     8    57  0.257764
     8    58  0.184783
     8    59  0.422907
     8    60  0.541707
     8    61  0.332027
     8    62  0.583084
     8    63  0.424174
     8    64  0.410223
     8    65  0.264913
     8    66  0.478856
     8    67  0.334316
     8    68  0.486624
     8    69  0.520471
     8    70  0.622921
     8    71  0.554746
     9     1  0.215687
     9     2  0.168198
     9     3  0.263264
     9     4  0.440845
     9     5  0.287601
     9     6  0.403817
     9     7  0.341107
     9     8  0.099668
     9     9  0.306528
     9    10  0.248719
     9    11  0.201693
     9    12  0.306267
     9    13  0.187058
     9    14  0.410615
     9    15  0.209043
     9    16  0.091362
     9    17  0.215089
     9    18 -0.036859
     9    19  0.136211
     9    20  0.239796
     9    21  0.062523
     9    22  0.369326
     9    23  0.290619
     9    24  0.408057
     9    25  0.175938
     9    26  0.360796
     9    27  0.301359
     9    28  0.289066
     9    29  0.402136
     9    30  0.135198
     9    31  0.093604
     9    32  0.201712
     9    33  0.319558
     9    34  0.235037
     9    35  0.213602
     9    36  0.263916
     9    37  0.252354
     9    38  0.291057
     9    39  0.379136
     9    40  0.311467
     9    41  0.136099
     9    42  0.116885
     9    43  0.211776
     9    44  0.339573
     9    45  0.270382
     9    46  0.392131
     9    47  0.359174
     9    48  0.446657
     9    49  0.202034
     9    50  0.044479
     9    51  0.056236
     9    52 -0.023322
     9    53  0.087381
     9    54  0.129614
     9    55  0.198488
     9    56 -0.095906
     9    57  0.211620
     9    58  0.240264
     9    59  0.151975
     9    60  0.060791
     9    61  0.246326
     9    62  0.229713
     9    63  0.256760
     9    64  0.217584
     9    65  0.327108
     9    66  0.329016
     9    67  0.373100
     9    68  0.305436
     9    69  0.421560
     9    70  0.364084
     9    71  0.381430
     9    72  0.389861
     9    73  0.495257
     9    74  0.519352
     9    75  0.054077
     9    76  0.085084
     9    77  0.244002
     9    78  0.296469
     9    79  0.204876
     9    80  0.292929
     9    81  0.504143
     9    82  0.298101
     9    83  0.443519
     9    84  0.326365
     9    85  0.559687
     9    86  0.350510
     9    87  0.299951
     9    88  0.313671
     9    89  0.487576
     9    90  0.185299
     9    91  0.091344
     9    92  0.337702
     9    93  0.204176
     9    94  0.036717
     9    95 -0.134749
     9    96  0.158843
     9    97 -0.080980
     9    98  0.030008
     9    99 -0.055265
     9   100  0.096276
     9   101  0.230096
     9   102  0.036655
     9   103  0.012094
     9   104 -0.007193
     9   105  0.103758
     9   106 -0.431651
     9   107  0.344642
    10     1  0.459359
    10     2  0.215648
    10     3  0.492001
    10     4  0.351405
    10     5  0.213275
    10     6  0.329527
    10     7  0.262319
    10     8  0.279135
    10     9  0.175037
    10    10  0.138932
    10    11  0.185641
    10    12  0.173996
    10    13  0.419822
    10    14  0.221313
    10    15  0.289909
    10    16  0.299314
    10    17  0.126015
    10    18  0.433980
    10    19  0.091802
    10    20  0.270218
    10    21  0.139238
    10    22  0.248575
    10    23  0.261717
    10    24  0.216411
    10    25  0.003701
    10    26  0.216375
    10    27  0.347038
    10    28  0.314926
    10    29  0.274302
    10    30  0.396696
    10    31  0.259516
    10    32  0.615934
    10    33  0.239045
    10    34  0.411013
    10    35  0.263631
    10    36  0.392364
    10    37  0.297071
    10    38  0.033568
    10    39  0.258917
    10    40  0.343311
    10    41  0.514378
    10    42  0.125067
    10    43  0.275895
    10    44  0.319760
    10    45  0.247820
    10    46  0.318239
    10    47  0.220401
    10    48  0.223869
    10    49  0.352184
    10    50  0.124996
    10    51  0.048878
    10    52  0.110292
    10    53  0.162212
    10    54  0.323930
    10    55  0.420780
    10    56  0.417883
    10    57  0.257147
    10    58  0.082318
    10    59  0.141458
    10    60  0.067004
    10    61  0.320515
    10    62  0.478361
    10    63  0.381249
    10    64  0.477642
    10    65  0.409441
    10    66  0.274768
    10    67  0.207646
    10    68  0.135032
    10    69  0.118690
    10    70  0.281089
    10    71  0.297915
    10    72  0.223694
    10    73  0.456425
    10    74  0.412935
    10    75  0.403837
    10    76  0.063287
    10    77  0.145449
    10    78  0.233343
    10    79 -0.016569
    10    80  0.322291
    10    81  0.104787
    10    82  0.382333
    10    83  0.364683
    10    84  0.336646
    10    85  0.568049
    10    86  0.034190
    10    87  0.422764
    10    88  0.171022
    10    89  0.159708
    10    90  0.080607
    10    91  0.291937
    10    92  0.066481
    10    93  0.417852
