[PowderGraph 1]
2thetadeg	d-value	intx	sigx	count
   5.02036     17.58759    0.00000    0.00000          0
   5.03035     17.55265    0.00000    0.00000          0
   5.04035     17.51785    0.00000    0.00000          0
   5.05035     17.48319    0.00000    0.00000          0
   5.06035     17.44867    0.00000    0.00000          0
   5.07035     17.41428    0.00000    0.00000          0
   5.08035     17.38003    0.00000    0.00000          0
   5.09035     17.34592    0.00000    0.00000          0
   5.10035     17.31194    0.00000    0.00000          0
   5.11034     17.27809    0.00000    0.00000          0
   5.12034     17.24437    0.00000    0.00000          0
   5.13034     17.21078    0.00000    0.00000          0
   5.14034     17.17733    0.00000    0.00000          0
   5.15034     17.14400    0.00000    0.00000          0
   5.16034     17.11081    0.00000    0.00000          0
   5.17034     17.07774    0.00000    0.00000          0
   5.18034     17.04480    0.00000    0.00000          0
   5.19033     17.01199    0.00000    0.00000          0
   5.20033     16.97930    0.00000    0.00000          0
   5.21033     16.94674    0.00000    0.00000          0
   5.22033     16.91430    0.00000    0.00000          0
   5.23033     16.88199    0.00000    0.00000          0
   5.24033     16.84980    0.00000    0.00000          0
   5.25033     16.81773    0.00000    0.00000          0
   5.26033     16.78579    0.00000    0.00000          0
   5.27032     16.75397    0.00000    0.00000          0
   5.28032     16.72226    0.00000    0.00000          0
   5.29032     16.69068    0.00000    0.00000          0
   5.30032     16.65922    0.00000    0.00000          0
   5.31032     16.62787    0.00000    0.00000          0
   5.32032     16.59665    0.00000    0.00000          0
   5.33032     16.56554    0.00000    0.00000          0
   5.34031     16.53454    0.00000    0.00000          0
   5.35031     16.50366    0.00000    0.00000          0
   5.36031     16.47290    0.00000    0.00000          0
   5.37031     16.44225    0.00000    0.00000          0
   5.38031     16.41172    0.00000    0.00000          0
   5.39031     16.38130    0.00000    0.00000          0
   5.40031     16.35099    0.00000    0.00000          0
   5.41031     16.32080    0.00000    0.00000          0
   5.42030     16.29071    0.00000    0.00000          0
   5.43030     16.26074    0.00000    0.00000          0
   5.44030     16.23088    0.00000    0.00000          0
   5.45030     16.20112    0.00000    0.00000          0
   5.46030     16.17148    0.00000    0.00000          0
   5.47030     16.14194    0.00000    0.00000          0
   5.48030     16.11251    0.00000    0.00000          0
   5.49030     16.08319    0.00000    0.00000          0
   5.50029     16.05398    0.00000    0.00000          0
   5.51029     16.02487    0.00000    0.00000          0
   5.52029     15.99587    0.00000    0.00000          0
   5.53029     15.96697    0.00000    0.00000          0
