[Scale3Pack 1]
       642     1.016         9
       643     1.022         9
       644     1.028         9
       645     1.030         9
       646     1.031         9
       647     1.032         9
       648     1.034         9
       649     1.035         9
       650     1.035         9
       651     1.036         9
       652     1.037         9
       653     1.038         9
       654     1.042         9
       655     1.045         9
       656     1.047         9
       657     1.049         9
       658     1.052         9
       659     1.057         9
       660     1.060         9
       661     1.063         9
       662     1.067         9
       663     1.070         9
       664     1.073         9
       665     1.073         9
       666     1.071         9
       667     1.070         9
       668     1.069         9
       669     1.067         9
       670     1.065         9
       671     1.063         9
       672     1.061         9
       673     1.060         9
       674     1.058         9
       675     1.057         9
       676     1.057         9
       677     1.056         9
       678     1.055         9
       679     1.053         9
       680     1.052         9
       681     1.051         9
       682     1.050         9
       683     1.050         9
       684     1.049         9
       685     1.048         9
       686     1.047         9
       687     1.047         9
       688     1.050         9
       689     1.053         9
       690     1.055         9
       691     1.055         9
       692     1.055         9
       693     1.056         9
       694     1.055         9
       695     1.054         9
       696     1.054         9
       697     1.054         9
       699     0.898        10
       700     0.898        10
       701     0.898        10
       702     0.898        10
       703     0.897        10
       704     0.896        10
       705     0.895        10
       706     0.895        10
       707     0.894        10
       708     0.894        10
       709     0.894        10
       710     0.894        10
       711     0.897        10
       712     0.899        10
       713     0.901        10
       714     0.903        10
       715     0.904        10
       716     0.905        10
       717     0.906        10
       718     0.908        10
       719     0.912        10
       720     0.917        10
       721     0.921        10
       722     0.927        10
       723     0.930        10
       724     0.933        10
       725     0.933        10
       726     0.934        10
       727     0.934        10
       728     0.936        10
       729     0.938        10
       730     0.941        10
       731     0.942        10
       732     0.943        10
       733     0.944        10
       734     0.945        10
       735     0.949        10
       736     0.953        10
       737     0.958        10
       738     0.960        10
       739     0.962        10
       740     0.962        10
       741     0.963        10
       742     0.965        10
       743     0.965        10
       744     0.966        10
       745     0.967        10
       746     0.970        10
       747     0.972        10
       748     0.974        10
       749     0.976        10
       750     0.978        10
       751     0.979        10
       752     0.981        10
       753     0.983        10
       754     0.984        10
       755     0.985        10
       756     0.988        10
       757     0.991        10
       758     0.991        10
       759     0.992        10
       760     0.994        10
       761     0.995        10
       762     0.996        10
       763     0.997        10
       764     0.998        10
       765     1.001        10
       766     1.002        10
       767     1.003        10
       768     1.004        10
       769     1.005        10
       770     1.005        10
       771     1.009        10
       772     1.013        10
       773     1.017        10
       774     1.022        10
       775     1.024        10
       776     1.026        10
       777     1.031        10
       778     1.035        10
       779     1.039        10
       780     1.043        10
       781     1.040        10
       782     1.037        10
       783     1.034        10
       784     1.031        10
       785     1.028        10
       786     1.025        10
       787     1.023        10
       788     1.023        10
       789     1.022        10
       790     1.024        10
       791     1.025        10
       792     1.027        10
       793     1.028        10
       794     1.029        10
       795     1.031        10
       796     1.032        10
       797     1.035        10
       798     1.035        10
       799     1.036        10
       800     1.037        10
       801     1.037        10
       802     1.032        10
       803     1.035        10
       804     1.035        10
       805     1.036        10
       807     1.042        11
       808     1.042        11
       809     1.055        11
       810     1.066        11
       811     1.072        11
       812     1.077        11
       813     1.077        11
       814     1.078        11
       815     1.078        11
       816     1.076        11
       817     1.075        11
       818     1.074        11
       819     1.070        11
       820     1.070        11
       821     1.069        11
       822     1.068        11
       823     1.061        11
       824     1.054        11
       825     1.056        11
       826     1.058        11
       827     1.061        11
       828     1.064        11
       829     1.066        11
       830     1.064        11
       831     1.064        11
       832     1.064        11
       833     1.065        11
       834     1.067        11
       835     1.067        11
       836     1.067        11
       837     1.068        11
       838     1.068        11
       839     1.068        11
       840     1.072        11
       841     1.079        11
       842     1.077        11
       843     1.075        11
       844     1.073        11
       845     1.071        11
       846     1.067        11
       847     1.065        11
       848     1.065        11
       849     1.065        11
       850     1.061        11
       851     1.057        11
       852     1.053        11
       853     1.051        11
       854     1.046        11
       855     1.043        11
       856     1.037        11
       857     1.030        11
       858     1.024        11
       859     1.022        11
       860     1.020        11
       861     1.017        11
       862     1.016        11
       863     1.018        11
       864     1.020        11
       865     1.021        11
       866     1.021        11
       867     1.023        11
       868     1.024        11
       869     1.024        11
       870     1.026        11
       871     1.028        11
       872     1.031        11
       873     1.035        11
       874     1.038        11
       875     1.038        11
       876     1.038        11
       877     1.037        11
       878     1.038        11
       879     1.038        11
       880     1.036        11
       881     1.035        11
       882     1.033        11
       883     1.030        11
       884     1.031        11
       885     1.032        11
       886     1.032        11
       887     1.032        11
       888     1.033        11
       889     1.033        11
       890     1.033        11
       891     1.033        11
       892     1.034        11
       893     1.035        11
       894     1.036        11
       895     1.036        11
       896     1.037        11
       897     1.037        11
       898     1.037        11
       899     1.037        11
