[PeltierCCS 1]
	Time [s]	Tcold	Thot	Aout	CoolTime	Tset	Power
Wed May 10 04:17:02 2017	 -39.98	  17.56	  42.07	        0	 -40.00	        0
Wed May 10 04:17:13 2017	 -39.98	  17.59	  42.13	        0	 -40.00	        0
Wed May 10 04:17:23 2017	 -39.98	  17.62	  42.13	        0	 -40.00	        0
Wed May 10 04:17:34 2017	 -39.99	  17.62	  42.13	        0	 -40.00	        0
Wed May 10 04:17:45 2017	 -39.99	  17.65	  42.07	        0	 -40.00	        0
Wed May 10 04:17:55 2017	 -39.99	  17.67	  42.08	        0	 -40.00	        0
Wed May 10 04:18:06 2017	 -39.99	  17.67	  42.14	        0	 -40.00	        0
Wed May 10 04:18:17 2017	 -39.99	  17.67	  42.15	        0	 -40.00	        0
Wed May 10 04:18:27 2017	 -39.98	  17.70	  42.27	        0	 -40.00	        0
Wed May 10 04:18:38 2017	 -39.99	  17.73	  42.22	        0	 -40.00	        0
Wed May 10 04:18:48 2017	 -39.99	  17.73	  42.23	        0	 -40.00	        0
Wed May 10 04:18:59 2017	 -39.99	  17.76	  42.22	        0	 -40.00	        0
Wed May 10 04:19:10 2017	 -39.99	  17.76	  42.21	        0	 -40.00	        0
Wed May 10 04:19:20 2017	 -39.98	  17.79	  42.33	        0	 -40.00	        0
Wed May 10 04:19:31 2017	 -39.99	  17.79	  42.32	        0	 -40.00	        0
Wed May 10 04:19:42 2017	 -39.98	  17.82	  42.39	        0	 -40.00	        0
Wed May 10 04:19:52 2017	 -39.98	  17.85	  42.44	        0	 -40.00	        0
Wed May 10 04:20:03 2017	 -39.99	  17.85	  42.41	        0	 -40.00	        0
Wed May 10 04:20:14 2017	 -39.99	  17.88	  42.38	        0	 -40.00	        0
Wed May 10 04:20:24 2017	 -40.00	  17.88	  42.36	        0	 -40.00	        0
Wed May 10 04:20:35 2017	 -39.99	  17.90	  42.39	        0	 -40.00	        0
Wed May 10 04:20:45 2017	 -39.99	  17.93	  42.40	        0	 -40.00	        0
Wed May 10 04:20:56 2017	 -39.99	  17.93	  42.40	        0	 -40.00	        0
Wed May 10 04:21:07 2017	 -39.99	  17.96	  42.40	        0	 -40.00	        0
Wed May 10 04:21:17 2017	 -39.99	  17.96	  42.50	        0	 -40.00	        0
Wed May 10 04:21:28 2017	 -39.98	  17.99	  42.61	        0	 -40.00	        0
Wed May 10 04:21:39 2017	 -39.98	  18.02	  42.67	        0	 -40.00	        0
Wed May 10 04:21:49 2017	 -39.98	  18.02	  42.71	        0	 -40.00	        0
Wed May 10 04:22:00 2017	 -39.98	  18.05	  42.75	        0	 -40.00	        0
Wed May 10 04:22:11 2017	 -39.98	  18.05	  42.72	        0	 -40.00	        0
Wed May 10 04:22:21 2017	 -39.98	  18.08	  42.75	        0	 -40.00	        0
Wed May 10 04:22:32 2017	 -39.99	  18.11	  42.75	        0	 -40.00	        0
Wed May 10 04:22:43 2017	 -39.99	  18.11	  42.67	        0	 -40.00	        0
Wed May 10 04:22:53 2017	 -39.99	  18.13	  42.72	        0	 -40.00	        0
Wed May 10 04:23:04 2017	 -40.00	  18.13	  42.61	        0	 -40.00	        0
Wed May 10 04:23:14 2017	 -40.00	  18.16	  42.60	        0	 -40.00	        0
Wed May 10 04:23:25 2017	 -40.00	  18.16	  42.67	        0	 -40.00	        0
Wed May 10 04:23:36 2017	 -39.99	  18.19	  42.75	        0	 -40.00	        0
Wed May 10 04:23:46 2017	 -39.98	  18.19	  42.90	        0	 -40.00	        0
Wed May 10 04:23:57 2017	 -39.99	  18.22	  42.85	        0	 -40.00	        0
Wed May 10 04:24:08 2017	 -39.99	  18.25	  42.84	        0	 -40.00	        0
Wed May 10 04:24:18 2017	 -39.99	  18.28	  42.84	        0	 -40.00	        0
Wed May 10 04:24:29 2017	 -39.98	  18.28	  42.93	        0	 -40.00	        0
Wed May 10 04:24:40 2017	 -39.98	  18.31	  43.05	        0	 -40.00	        0
Wed May 10 04:24:50 2017	 -39.97	  18.31	  43.14	        0	 -40.00	        0
Wed May 10 04:25:01 2017	 -39.95	  18.34	  43.44	        0	 -40.00	        0
Wed May 10 04:25:11 2017	 -39.95	  18.36	  43.54	        0	 -40.00	        0
Wed May 10 04:25:22 2017	 -39.95	  18.36	  43.65	        0	 -40.00	        0
Wed May 10 04:25:33 2017	 -39.95	  18.39	  43.73	        0	 -40.00	        0
Wed May 10 04:25:43 2017	 -39.95	  18.42	  43.85	        0	 -40.00	        0
Wed May 10 04:25:54 2017	 -39.97	  18.45	  43.73	        0	 -40.00	        0
Wed May 10 04:26:05 2017	 -39.98	  18.45	  43.66	        0	 -40.00	        0
Wed May 10 04:26:15 2017	 -39.99	  18.45	  43.54	        0	 -40.00	        0
Wed May 10 04:26:26 2017	 -40.01	  18.48	  43.40	        0	 -40.00	        0
Wed May 10 04:26:37 2017	 -40.01	  18.48	  43.36	        0	 -40.00	        0
Wed May 10 04:26:47 2017	 -40.01	  18.51	  43.30	        0	 -40.00	        0
Wed May 10 04:26:58 2017	 -40.02	  18.51	  43.24	        0	 -40.00	        0
Wed May 10 04:27:09 2017	 -40.03	  18.54	  43.08	        0	 -40.00	        0
Wed May 10 04:27:19 2017	 -40.02	  18.54	  43.12	        0	 -40.00	        0
Wed May 10 04:27:30 2017	 -40.01	  18.57	  43.19	        0	 -40.00	        0
Wed May 10 04:27:41 2017	 -40.01	  18.57	  43.23	        0	 -40.00	        0
Wed May 10 04:27:51 2017	 -40.00	  18.60	  43.24	        0	 -40.00	        0
Wed May 10 04:28:02 2017	 -40.01	  18.62	  43.21	        0	 -40.00	        0
Wed May 10 04:28:12 2017	 -40.00	  18.62	  43.22	        0	 -40.00	        0
Wed May 10 04:28:23 2017	 -39.98	  18.65	  43.43	        0	 -40.00	        0
Wed May 10 04:28:34 2017	 -39.98	  18.65	  43.50	        0	 -40.00	        0
Wed May 10 04:28:44 2017	 -39.99	  18.68	  43.45	        0	 -40.00	        0
Wed May 10 04:28:55 2017	 -39.99	  18.71	  43.41	        0	 -40.00	        0
Wed May 10 04:29:06 2017	 -39.99	  18.71	  43.42	        0	 -40.00	        0
Wed May 10 04:29:16 2017	 -39.99	  18.71	  43.48	        0	 -40.00	        0
Wed May 10 04:29:27 2017	 -39.98	  18.74	  43.56	        0	 -40.00	        0
Wed May 10 04:29:38 2017	 -39.98	  18.77	  43.61	        0	 -40.00	        0
Wed May 10 04:29:48 2017	 -39.98	  18.77	  43.66	        0	 -40.00	        0
Wed May 10 04:29:59 2017	 -39.98	  18.80	  43.71	        0	 -40.00	        0
Wed May 10 04:30:10 2017	 -39.98	  18.83	  43.76	        0	 -40.00	        0
Wed May 10 04:30:20 2017	 -39.98	  18.83	  43.78	        0	 -40.00	        0
Wed May 10 04:30:31 2017	 -39.98	  18.85	  43.81	        0	 -40.00	        0
Wed May 10 04:30:42 2017	 -39.98	  18.85	  43.81	        0	 -40.00	        0
Wed May 10 04:30:52 2017	 -40.00	  18.85	  43.71	        0	 -40.00	        0
Wed May 10 04:31:03 2017	 -39.99	  18.88	  43.72	        0	 -40.00	        0
Wed May 10 04:31:13 2017	 -39.98	  18.91	  43.83	        0	 -40.00	        0
Wed May 10 04:31:24 2017	 -39.99	  18.94	  43.84	        0	 -40.00	        0
Wed May 10 04:31:35 2017	 -39.99	  18.94	  43.80	        0	 -40.00	        0
Wed May 10 04:31:45 2017	 -40.00	  18.97	  43.73	        0	 -40.00	        0
Wed May 10 04:31:56 2017	 -39.99	  18.97	  43.88	        0	 -40.00	        0
Wed May 10 04:32:07 2017	 -39.99	  19.00	  43.83	        0	 -40.00	        0
Wed May 10 04:32:17 2017	 -39.98	  19.00	  43.99	        0	 -40.00	        0
Wed May 10 04:32:28 2017	 -39.98	  19.03	  44.04	        0	 -40.00	        0
Wed May 10 04:32:39 2017	 -39.98	  19.03	  44.02	        0	 -40.00	        0
Wed May 10 04:32:49 2017	 -40.00	  19.06	  43.84	        0	 -40.00	        0
Wed May 10 04:33:00 2017	 -40.00	  19.06	  43.86	        0	 -40.00	        0
Wed May 10 04:33:10 2017	 -40.00	  19.08	  43.90	        0	 -40.00	        0
Wed May 10 04:33:21 2017	 -39.99	  19.11	  43.93	        0	 -40.00	        0
Wed May 10 04:33:32 2017	 -39.98	  19.11	  44.09	        0	 -40.00	        0
Wed May 10 04:33:42 2017	 -39.99	  19.14	  43.99	        0	 -40.00	        0
Wed May 10 04:33:53 2017	 -39.98	  19.14	  44.19	        0	 -40.00	        0
Wed May 10 04:34:04 2017	 -39.99	  19.17	  44.14	        0	 -40.00	        0
Wed May 10 04:34:14 2017	 -39.99	  19.17	  44.14	        0	 -40.00	        0
Wed May 10 04:34:25 2017	 -39.99	  19.20	  44.18	        0	 -40.00	        0
Wed May 10 04:34:36 2017	 -39.98	  19.23	  44.27	        0	 -40.00	        0
Wed May 10 04:34:46 2017	 -39.99	  19.23	  44.23	        0	 -40.00	        0
Wed May 10 04:34:57 2017	 -39.98	  19.23	  44.29	        0	 -40.00	        0
Wed May 10 04:35:08 2017	 -39.99	  19.26	  44.22	        0	 -40.00	        0
Wed May 10 04:35:18 2017	 -39.99	  19.29	  44.25	        0	 -40.00	        0
Wed May 10 04:35:29 2017	 -39.99	  19.29	  44.28	        0	 -40.00	        0
Wed May 10 04:35:39 2017	 -39.99	  19.29	  44.27	        0	 -40.00	        0
Wed May 10 04:35:50 2017	 -39.99	  19.31	  44.25	        0	 -40.00	        0
Wed May 10 04:36:01 2017	 -39.99	  19.34	  44.35	        0	 -40.00	        0
Wed May 10 04:36:11 2017	 -40.00	  19.34	  44.27	        0	 -40.00	        0
Wed May 10 04:36:22 2017	 -39.99	  19.34	  44.31	        0	 -40.00	        0
Wed May 10 04:36:33 2017	 -39.99	  19.37	  44.39	        0	 -40.00	        0
Wed May 10 04:36:43 2017	 -39.98	  19.40	  44.50	        0	 -40.00	        0
Wed May 10 04:36:54 2017	 -39.98	  19.40	  44.53	        0	 -40.00	        0
Wed May 10 04:37:05 2017	 -39.98	  19.43	  44.50	        0	 -40.00	        0
Wed May 10 04:37:15 2017	 -39.99	  19.46	  44.48	        0	 -40.00	        0
Wed May 10 04:37:26 2017	 -39.99	  19.46	  44.50	        0	 -40.00	        0
Wed May 10 04:37:36 2017	 -39.99	  19.49	  44.47	        0	 -40.00	        0
Wed May 10 04:37:47 2017	 -39.98	  19.49	  44.57	        0	 -40.00	        0
Wed May 10 04:37:58 2017	 -39.99	  19.52	  44.50	        0	 -40.00	        0
Wed May 10 04:38:08 2017	 -39.99	  19.52	  44.56	        0	 -40.00	        0
Wed May 10 04:38:19 2017	 -39.99	  19.55	  44.54	        0	 -40.00	        0
Wed May 10 04:38:30 2017	 -39.98	  19.57	  44.69	        0	 -40.00	        0
Wed May 10 04:38:40 2017	 -39.99	  19.57	  44.64	        0	 -40.00	        0
Wed May 10 04:38:51 2017	 -40.00	  19.60	  44.56	        0	 -40.00	        0
Wed May 10 04:39:02 2017	 -39.99	  19.60	  44.67	        0	 -40.00	        0
Wed May 10 04:39:12 2017	 -39.98	  19.60	  44.73	        0	 -40.00	        0
Wed May 10 04:39:23 2017	 -40.00	  19.63	  44.63	        0	 -40.00	        0
Wed May 10 04:39:33 2017	 -39.99	  19.66	  44.69	        0	 -40.00	        0
Wed May 10 04:39:44 2017	 -39.99	  19.66	  44.70	        0	 -40.00	        0
Wed May 10 04:39:55 2017	 -39.99	  19.69	  44.75	        0	 -40.00	        0
Wed May 10 04:40:05 2017	 -39.98	  19.69	  44.84	        0	 -40.00	        0
Wed May 10 04:40:16 2017	 -39.98	  19.72	  44.87	        0	 -40.00	        0
Wed May 10 04:40:27 2017	 -39.98	  19.72	  44.95	        0	 -40.00	        0
Wed May 10 04:40:37 2017	 -39.99	  19.75	  44.89	        0	 -40.00	        0
Wed May 10 04:40:48 2017	 -39.98	  19.75	  44.99	        0	 -40.00	        0
Wed May 10 04:40:59 2017	 -39.99	  19.75	  44.93	        0	 -40.00	        0
Wed May 10 04:41:09 2017	 -39.98	  19.69	  45.02	        0	 -40.00	        0
Wed May 10 04:41:20 2017	 -39.98	  19.63	  45.06	        0	 -40.00	        0
Wed May 10 04:41:31 2017	 -39.99	  19.57	  44.98	        0	 -40.00	        0
Wed May 10 04:41:41 2017	 -40.00	  19.52	  44.85	        0	 -40.00	        0
Wed May 10 04:41:52 2017	 -40.00	  19.46	  44.84	        0	 -40.00	        0
Wed May 10 04:42:02 2017	 -40.01	  19.40	  44.82	        0	 -40.00	        0
Wed May 10 04:42:13 2017	 -40.02	  19.34	  44.71	        0	 -40.00	        0
Wed May 10 04:42:24 2017	 -40.02	  19.26	  44.64	        0	 -40.00	        0
Wed May 10 04:42:34 2017	 -40.03	  19.20	  44.46	        0	 -40.00	        0
Wed May 10 04:42:45 2017	 -40.03	  19.14	  44.38	        0	 -40.00	        0
Wed May 10 04:42:56 2017	 -40.03	  19.08	  44.32	        0	 -40.00	        0
Wed May 10 04:43:06 2017	 -40.03	  19.00	  44.25	        0	 -40.00	        0
Wed May 10 04:43:17 2017	 -40.03	  18.94	  44.19	        0	 -40.00	        0
Wed May 10 04:43:28 2017	 -40.04	  18.88	  44.07	        0	 -40.00	        0
Wed May 10 04:43:38 2017	 -40.05	  18.80	  43.87	        0	 -40.00	        0
Wed May 10 04:43:49 2017	 -40.06	  18.74	  43.72	        0	 -40.00	        0
Wed May 10 04:44:00 2017	 -40.06	  18.65	  43.59	        0	 -40.00	        0
Wed May 10 04:44:10 2017	 -40.05	  18.60	  43.57	        0	 -40.00	        0
Wed May 10 04:44:21 2017	 -40.06	  18.54	  43.42	        0	 -40.00	        0
Wed May 10 04:44:32 2017	 -40.04	  18.45	  43.47	        0	 -40.00	        0
Wed May 10 04:44:42 2017	 -40.06	  18.39	  43.20	        0	 -40.00	        0
Wed May 10 04:44:53 2017	 -40.06	  18.34	  43.15	        0	 -40.00	        0
Wed May 10 04:45:03 2017	 -40.06	  18.25	  43.01	        0	 -40.00	        0
Wed May 10 04:45:14 2017	 -40.04	  18.19	  43.08	        0	 -40.00	        0
Wed May 10 04:45:25 2017	 -40.04	  18.13	  43.01	        0	 -40.00	        0
Wed May 10 04:45:35 2017	 -40.04	  18.08	  42.96	        0	 -40.00	        0
Wed May 10 04:45:46 2017	 -40.04	  18.02	  42.89	        0	 -40.00	        0
Wed May 10 04:45:57 2017	 -40.04	  17.93	  42.80	        0	 -40.00	        0
Wed May 10 04:46:07 2017	 -40.04	  17.88	  42.76	        0	 -40.00	        0
Wed May 10 04:46:18 2017	 -40.04	  17.82	  42.66	        0	 -40.00	        0
Wed May 10 04:46:29 2017	 -40.04	  17.73	  42.57	        0	 -40.00	        0
Wed May 10 04:46:39 2017	 -40.05	  17.67	  42.39	        0	 -40.00	        0
Wed May 10 04:46:50 2017	 -40.06	  17.62	  42.20	        0	 -40.00	        0
Wed May 10 04:47:01 2017	 -40.05	  17.56	  42.16	        0	 -40.00	        0
Wed May 10 04:47:11 2017	 -40.06	  17.50	  42.00	        0	 -40.00	        0
Wed May 10 04:47:22 2017	 -40.05	  17.42	  41.98	        0	 -40.00	        0
Wed May 10 04:47:32 2017	 -40.04	  17.36	  42.03	        0	 -40.00	        0
Wed May 10 04:47:43 2017	 -40.04	  17.30	  41.91	        0	 -40.00	        0
Wed May 10 04:47:54 2017	 -40.05	  17.24	  41.73	        0	 -40.00	        0
Wed May 10 04:48:04 2017	 -40.05	  17.18	  41.70	        0	 -40.00	        0
Wed May 10 04:48:15 2017	 -40.04	  17.13	  41.72	        0	 -40.00	        0
Wed May 10 04:48:26 2017	 -40.04	  17.04	  41.59	        0	 -40.00	        0
Wed May 10 04:48:36 2017	 -40.04	  16.98	  41.55	        0	 -40.00	        0
Wed May 10 04:48:47 2017	 -40.04	  16.95	  41.53	        0	 -40.00	        0
Wed May 10 04:48:58 2017	 -40.03	  16.95	  41.48	        0	 -40.00	        0
Wed May 10 04:49:08 2017	 -40.04	  16.98	  41.34	        0	 -40.00	        0
Wed May 10 04:49:19 2017	 -40.04	  16.98	  41.23	        0	 -40.00	        0
Wed May 10 04:49:30 2017	 -40.03	  17.01	  41.26	        0	 -40.00	        0
Wed May 10 04:49:40 2017	 -40.03	  17.07	  41.20	        0	 -40.00	        0
Wed May 10 04:49:51 2017	 -40.04	  17.07	  41.10	        0	 -40.00	        0
Wed May 10 04:50:01 2017	 -40.03	  17.10	  41.09	        0	 -40.00	        0
Wed May 10 04:50:12 2017	 -40.02	  17.13	  41.17	        0	 -40.00	        0
Wed May 10 04:50:23 2017	 -40.01	  17.16	  41.24	        0	 -40.00	        0
Wed May 10 04:50:33 2017	 -40.01	  17.16	  41.28	        0	 -40.00	        0
Wed May 10 04:50:44 2017	 -40.00	  17.21	  41.34	        0	 -40.00	        0
Wed May 10 04:50:55 2017	 -39.99	  17.18	  41.40	        0	 -40.00	        0
Wed May 10 04:51:05 2017	 -39.99	  17.21	  41.49	        0	 -40.00	        0
Wed May 10 04:51:16 2017	 -39.98	  17.24	  41.54	        0	 -40.00	        0
Wed May 10 04:51:27 2017	 -39.98	  17.24	  41.58	        0	 -40.00	        0
Wed May 10 04:51:37 2017	 -39.98	  17.27	  41.63	        0	 -40.00	        0
Wed May 10 04:51:48 2017	 -39.98	  17.30	  41.68	        0	 -40.00	        0
Wed May 10 04:51:58 2017	 -39.98	  17.30	  41.72	        0	 -40.00	        0
Wed May 10 04:52:09 2017	 -39.98	  17.33	  41.78	        0	 -40.00	        0
Wed May 10 04:52:20 2017	 -39.98	  17.36	  41.83	        0	 -40.00	        0
Wed May 10 04:52:30 2017	 -39.98	  17.36	  41.83	        0	 -40.00	        0
Wed May 10 04:52:41 2017	 -39.98	  17.39	  41.90	        0	 -40.00	        0
Wed May 10 04:52:52 2017	 -39.98	  17.39	  41.90	        0	 -40.00	        0
Wed May 10 04:53:02 2017	 -39.98	  17.42	  41.97	        0	 -40.00	        0
Wed May 10 04:53:13 2017	 -39.98	  17.44	  41.99	        0	 -40.00	        0
Wed May 10 04:53:24 2017	 -39.98	  17.44	  41.97	        0	 -40.00	        0
Wed May 10 04:53:34 2017	 -39.99	  17.47	  41.99	        0	 -40.00	        0
Wed May 10 04:53:45 2017	 -39.99	  17.47	  41.97	        0	 -40.00	        0
Wed May 10 04:53:55 2017	 -40.00	  17.50	  41.88	        0	 -40.00	        0
Wed May 10 04:54:06 2017	 -40.00	  17.50	  41.88	        0	 -40.00	        0
Wed May 10 04:54:17 2017	 -40.00	  17.53	  41.84	        0	 -40.00	        0
Wed May 10 04:54:27 2017	 -40.00	  17.53	  41.90	        0	 -40.00	        0
Wed May 10 04:54:38 2017	 -39.99	  17.56	  42.01	        0	 -40.00	        0
Wed May 10 04:54:49 2017	 -39.98	  17.59	  42.10	        0	 -40.00	        0
Wed May 10 04:54:59 2017	 -39.98	  17.62	  42.18	        0	 -40.00	        0
Wed May 10 04:55:10 2017	 -39.98	  17.62	  42.19	        0	 -40.00	        0
Wed May 10 04:55:21 2017	 -39.99	  17.62	  42.15	        0	 -40.00	        0
Wed May 10 04:55:31 2017	 -39.99	  17.65	  42.18	        0	 -40.00	        0
Wed May 10 04:55:42 2017	 -40.00	  17.65	  42.09	        0	 -40.00	        0
Wed May 10 04:55:52 2017	 -40.00	  17.67	  42.03	        0	 -40.00	        0
Wed May 10 04:56:03 2017	 -39.99	  17.70	  42.18	        0	 -40.00	        0
Wed May 10 04:56:14 2017	 -39.98	  17.70	  42.26	        0	 -40.00	        0
Wed May 10 04:56:24 2017	 -39.98	  17.73	  42.32	        0	 -40.00	        0
Wed May 10 04:56:35 2017	 -40.00	  17.76	  42.15	        0	 -40.00	        0
Wed May 10 04:56:46 2017	 -40.00	  17.76	  42.11	        0	 -40.00	        0
Wed May 10 04:56:56 2017	 -39.99	  17.79	  42.29	        0	 -40.00	        0
Wed May 10 04:57:07 2017	 -39.99	  17.79	  42.26	        0	 -40.00	        0
Wed May 10 04:57:18 2017	 -39.98	  17.82	  42.35	        0	 -40.00	        0
Wed May 10 04:57:28 2017	 -39.98	  17.85	  42.43	        0	 -40.00	        0
Wed May 10 04:57:39 2017	 -39.98	  17.85	  42.50	        0	 -40.00	        0
Wed May 10 04:57:50 2017	 -39.99	  17.88	  42.45	        0	 -40.00	        0
Wed May 10 04:58:00 2017	 -39.99	  17.88	  42.44	        0	 -40.00	        0
Wed May 10 04:58:11 2017	 -39.98	  17.90	  42.50	        0	 -40.00	        0
Wed May 10 04:58:21 2017	 -40.00	  17.93	  42.40	        0	 -40.00	        0
Wed May 10 04:58:32 2017	 -39.99	  17.93	  42.47	        0	 -40.00	        0
Wed May 10 04:58:43 2017	 -40.00	  17.96	  42.43	        0	 -40.00	        0
Wed May 10 04:58:53 2017	 -39.99	  17.96	  42.49	        0	 -40.00	        0
Wed May 10 04:59:04 2017	 -39.99	  17.99	  42.52	        0	 -40.00	        0
Wed May 10 04:59:15 2017	 -39.99	  18.02	  42.52	        0	 -40.00	        0
Wed May 10 04:59:25 2017	 -39.98	  18.02	  42.63	        0	 -40.00	        0
Wed May 10 04:59:36 2017	 -39.98	  18.05	  42.64	        0	 -40.00	        0
Wed May 10 04:59:47 2017	 -39.98	  18.05	  42.73	        0	 -40.00	        0
Wed May 10 04:59:57 2017	 -40.00	  18.08	  42.58	        0	 -40.00	        0
Wed May 10 05:00:08 2017	 -39.98	  18.08	  42.81	        0	 -40.00	        0
Wed May 10 05:00:19 2017	 -39.98	  18.11	  42.80	        0	 -40.00	        0
Wed May 10 05:00:29 2017	 -39.99	  18.13	  42.77	        0	 -40.00	        0
Wed May 10 05:00:40 2017	 -39.98	  18.13	  42.90	        0	 -40.00	        0
Wed May 10 05:00:50 2017	 -39.98	  18.16	  42.94	        0	 -40.00	        0
Wed May 10 05:01:01 2017	 -39.98	  18.19	  42.95	        0	 -40.00	        0
Wed May 10 05:01:12 2017	 -39.98	  18.19	  42.94	        0	 -40.00	        0
Wed May 10 05:01:22 2017	 -40.00	  18.19	  42.85	        0	 -40.00	        0
Wed May 10 05:01:33 2017	 -39.99	  18.22	  42.87	        0	 -40.00	        0
Wed May 10 05:01:44 2017	 -40.01	  18.25	  42.76	        0	 -40.00	        0
Wed May 10 05:01:54 2017	 -40.00	  18.25	  42.78	        0	 -40.00	        0
Wed May 10 05:02:05 2017	 -40.00	  18.28	  42.85	        0	 -40.00	        0
Wed May 10 05:02:16 2017	 -40.00	  18.28	  42.83	        0	 -40.00	        0
Wed May 10 05:02:26 2017	 -39.98	  18.31	  43.00	        0	 -40.00	        0
Wed May 10 05:02:37 2017	 -39.99	  18.34	  43.00	        0	 -40.00	        0
Wed May 10 05:02:48 2017	 -39.98	  18.36	  43.11	        0	 -40.00	        0
Wed May 10 05:02:58 2017	 -39.98	  18.36	  43.09	        0	 -40.00	        0
Wed May 10 05:03:09 2017	 -39.98	  18.36	  43.16	        0	 -40.00	        0
Wed May 10 05:03:19 2017	 -39.99	  18.39	  43.13	        0	 -40.00	        0
Wed May 10 05:03:30 2017	 -39.98	  18.42	  43.21	        0	 -40.00	        0
Wed May 10 05:03:41 2017	 -40.00	  18.42	  43.09	        0	 -40.00	        0
Wed May 10 05:03:51 2017	 -39.99	  18.45	  43.11	        0	 -40.00	        0
Wed May 10 05:04:02 2017	 -40.00	  18.48	  43.10	        0	 -40.00	        0
Wed May 10 05:04:13 2017	 -39.99	  18.45	  43.22	        0	 -40.00	        0
Wed May 10 05:04:23 2017	 -39.98	  18.48	  43.25	        0	 -40.00	        0
Wed May 10 05:04:34 2017	 -39.99	  18.51	  43.20	        0	 -40.00	        0
Wed May 10 05:04:45 2017	 -40.00	  18.54	  43.16	        0	 -40.00	        0
Wed May 10 05:04:55 2017	 -40.00	  18.54	  43.15	        0	 -40.00	        0
Wed May 10 05:05:06 2017	 -39.99	  18.54	  43.19	        0	 -40.00	        0
Wed May 10 05:05:16 2017	 -39.99	  18.57	  43.29	        0	 -40.00	        0
Wed May 10 05:05:27 2017	 -39.99	  18.60	  43.32	        0	 -40.00	        0
Wed May 10 05:05:38 2017	 -39.98	  18.60	  43.38	        0	 -40.00	        0
Wed May 10 05:05:48 2017	 -39.98	  18.62	  43.42	        0	 -40.00	        0
Wed May 10 05:05:59 2017	 -39.99	  18.62	  43.34	        0	 -40.00	        0
Wed May 10 05:06:10 2017	 -39.98	  18.65	  43.46	        0	 -40.00	        0
Wed May 10 05:06:20 2017	 -39.98	  18.68	  43.50	        0	 -40.00	        0
Wed May 10 05:06:31 2017	 -39.99	  18.68	  43.48	        0	 -40.00	        0
Wed May 10 05:06:42 2017	 -39.99	  18.71	  43.47	        0	 -40.00	        0
Wed May 10 05:06:52 2017	 -39.99	  18.74	  43.46	        0	 -40.00	        0
Wed May 10 05:07:03 2017	 -39.99	  18.74	  43.46	        0	 -40.00	        0
Wed May 10 05:07:14 2017	 -39.99	  18.74	  43.55	        0	 -40.00	        0
Wed May 10 05:07:24 2017	 -39.99	  18.77	  43.59	        0	 -40.00	        0
Wed May 10 05:07:35 2017	 -39.98	  18.80	  43.67	        0	 -40.00	        0
Wed May 10 05:07:45 2017	 -39.99	  18.80	  43.62	        0	 -40.00	        0
Wed May 10 05:07:56 2017	 -39.99	  18.83	  43.62	        0	 -40.00	        0
Wed May 10 05:08:07 2017	 -39.99	  18.85	  43.60	        0	 -40.00	        0
Wed May 10 05:08:17 2017	 -39.99	  18.85	  43.63	        0	 -40.00	        0
Wed May 10 05:08:28 2017	 -39.99	  18.85	  43.70	        0	 -40.00	        0
Wed May 10 05:08:39 2017	 -39.98	  18.88	  43.76	        0	 -40.00	        0
Wed May 10 05:08:49 2017	 -40.00	  18.91	  43.67	        0	 -40.00	        0
Wed May 10 05:09:00 2017	 -39.99	  18.91	  43.79	        0	 -40.00	        0
Wed May 10 05:09:11 2017	 -39.98	  18.94	  43.89	        0	 -40.00	        0
Wed May 10 05:09:21 2017	 -39.99	  18.94	  43.85	        0	 -40.00	        0
Wed May 10 05:09:32 2017	 -39.99	  18.97	  43.88	        0	 -40.00	        0
Wed May 10 05:09:43 2017	 -39.99	  18.97	  43.88	        0	 -40.00	        0
Wed May 10 05:09:53 2017	 -40.01	  19.00	  43.71	        0	 -40.00	        0
Wed May 10 05:10:04 2017	 -40.01	  19.03	  43.70	        0	 -40.00	        0
Wed May 10 05:10:14 2017	 -40.01	  19.03	  43.69	        0	 -40.00	        0
Wed May 10 05:10:25 2017	 -40.00	  19.06	  43.77	        0	 -40.00	        0
Wed May 10 05:10:36 2017	 -39.98	  19.06	  43.97	        0	 -40.00	        0
Wed May 10 05:10:46 2017	 -39.98	  19.06	  43.96	        0	 -40.00	        0
Wed May 10 05:10:57 2017	 -39.99	  19.08	  43.92	        0	 -40.00	        0
Wed May 10 05:11:08 2017	 -39.98	  19.11	  44.03	        0	 -40.00	        0
Wed May 10 05:11:18 2017	 -39.98	  19.11	  44.08	        0	 -40.00	        0
Wed May 10 05:11:29 2017	 -39.98	  19.14	  44.12	        0	 -40.00	        0
Wed May 10 05:11:40 2017	 -39.98	  19.14	  44.11	        0	 -40.00	        0
Wed May 10 05:11:50 2017	 -39.98	  19.20	  44.21	        0	 -40.00	        0
Wed May 10 05:12:01 2017	 -39.98	  19.20	  44.24	        0	 -40.00	        0
Wed May 10 05:12:12 2017	 -39.99	  19.20	  44.11	        0	 -40.00	        0
Wed May 10 05:12:22 2017	 -39.99	  19.23	  44.15	        0	 -40.00	        0
Wed May 10 05:12:33 2017	 -39.99	  19.23	  44.16	        0	 -40.00	        0
Wed May 10 05:12:43 2017	 -39.99	  19.26	  44.24	        0	 -40.00	        0
Wed May 10 05:12:54 2017	 -39.98	  19.26	  44.32	        0	 -40.00	        0
Wed May 10 05:13:05 2017	 -39.99	  19.29	  44.26	        0	 -40.00	        0
