[Spellman 1]
	 time    	kV   	mA   	powlim	fil	kV_toset	mA_toset 	 x-ray on|interlockopen|filament limit fault|power supply fault|overpower|overcurrent|overvoltage|kV min fault|remote
Tue May 09 12:26:26 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:26:32 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:26:37 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:26:43 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:26:48 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:26:53 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:26:59 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:27:04 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:27:10 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:27:15 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:27:21 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:27:26 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:27:31 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:27:37 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:27:42 2017	  49.91	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:27:48 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:27:53 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:27:58 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:28:04 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:28:09 2017	  49.91	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:28:15 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:28:20 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:28:26 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:28:31 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:28:36 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:28:42 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:28:47 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:28:53 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:28:58 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:29:03 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:29:09 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:29:14 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:29:20 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:29:25 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:29:30 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:29:36 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:29:41 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:29:47 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:29:52 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:29:57 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:30:03 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:30:08 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:30:14 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:30:19 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:30:25 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:30:30 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:30:35 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:30:41 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:30:46 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:30:52 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:30:57 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:31:02 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:31:08 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:31:13 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:31:19 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:31:24 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:31:29 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:31:35 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:31:40 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:31:46 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:31:51 2017	  50.03	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:31:57 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:32:02 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:32:07 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:32:13 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:32:18 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:32:24 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:32:29 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:32:34 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:32:40 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:32:45 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:32:51 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:32:56 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:33:01 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:33:07 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:33:12 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:33:18 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:33:23 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:33:28 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:33:34 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:33:39 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:33:45 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:33:50 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:33:55 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:34:01 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:34:06 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:34:12 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:34:17 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:34:22 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:34:28 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:34:33 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:34:39 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:34:44 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:34:49 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:34:55 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:35:00 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:35:06 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:35:15 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:35:20 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:35:26 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:35:31 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:35:37 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:35:42 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:35:48 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:35:53 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:35:58 2017	  50.03	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:36:04 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:36:09 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:36:15 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:36:20 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:36:26 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:36:31 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:36:36 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:36:42 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:36:47 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:36:53 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:36:58 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:37:04 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:37:09 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:37:15 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:37:20 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:37:26 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:37:31 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:37:37 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:37:42 2017	  49.91	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:37:47 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:37:53 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:37:58 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:38:04 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:38:09 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:38:15 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:38:20 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:38:26 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:38:31 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:38:37 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:38:42 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:38:47 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:38:53 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:38:58 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:39:04 2017	  49.91	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:39:09 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:39:15 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:39:20 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:39:26 2017	  49.91	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:39:31 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:39:37 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:39:42 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:39:48 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:39:53 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:39:58 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:40:04 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:40:09 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:40:15 2017	  49.91	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:40:20 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:40:26 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:40:31 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:40:37 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:40:42 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:40:48 2017	  49.91	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:40:53 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:40:58 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:41:04 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:41:09 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:41:15 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:41:20 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:41:26 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:41:31 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:41:37 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:41:42 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:41:48 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:41:53 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:41:59 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:42:04 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:42:09 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:42:15 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:42:20 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:42:26 2017	  49.91	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:42:31 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:42:37 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:42:42 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:42:48 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:42:53 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:42:59 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:43:04 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:43:10 2017	  49.91	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:43:15 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:43:20 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:43:26 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:43:31 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:43:37 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:43:42 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:43:48 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:43:53 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:43:58 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:44:04 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:44:09 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:44:15 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:44:20 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:44:26 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:44:31 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:44:37 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:44:42 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:44:48 2017	  49.97	  39.96	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:44:53 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:44:59 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:45:04 2017	  49.91	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:45:10 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:45:15 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:45:20 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:45:26 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:45:31 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:45:37 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
Tue May 09 12:45:42 2017	  49.97	  40.04	   2.20	   3.15	  50.00	  40.00	 1|1|0|0|0|0|0|0|1
